SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,0,0.3194444444444444,0,0,0,1,2,0.7615960099750623,0.26525995417203563
0,1,0,1.0,0,0,2,0,1,0.07331670822942643,0.2151873640757736
0,1,0,0.986111111111111,1,1,2,0,2,0.6463840399002494,0.7121700648937971
0,0,0,0.7083333333333333,0,0,1,1,0,0.061845386533665864,0.14547754954492717
0,0,0,0.09722222222222221,0,0,0,0,3,0.5566179119099814,0.06133710019229277
0,1,0,0.7083333333333333,1,1,1,1,2,0.9291770573566085,0.6648553154025109
0,1,0,0.6805555555555555,0,0,0,1,1,0.8112560023068653,0.5657730557417501
0,0,0,0.9583333333333333,1,1,2,1,1,0.6678304239401496,0.6855012214959975
0,0,0,0.027777777777777776,0,0,0,1,3,0.33745245554892994,0.01110185942586554
0,0,0,0.3055555555555555,0,0,0,1,2,0.31870324189526184,0.12593944411728694
0,0,0,0.6944444444444444,0,1,2,1,0,0.7112219451371571,0.4997522024826397
0,0,0,0.18055555555555555,0,0,0,1,1,0.5192275194210652,0.10459050827329616
0,1,1,0.16666666666666666,0,0,2,0,0,0.026433915211970083,0.028359697045670547
1,0,0,0.013888888888888888,0,0,0,0,2,0.06677852297522369,0.0007281803415834756
0,0,0,0.05555555555555555,0,0,0,0,1,0.572680044508056,0.03369413819696355
1,0,0,0.1111111111111111,0,0,0,1,1,0.6812154696604416,0.08313064589889513
0,0,0,0.4583333333333333,0,0,0,1,2,0.3669456165191724,0.19779183197117844
0,0,0,0.06944444444444445,0,0,0,1,2,0.515211970074813,0.03819580085242346
1,1,0,0.2361111111111111,0,0,0,1,2,0.5790523690773068,0.14162939986356562
0,0,0,0.027777777777777776,0,0,0,1,1,0.2744134437827538,0.007625857697584013
1,0,0,0.986111111111111,0,1,1,0,0,0.8713216957605985,0.8587204319256493
0,1,1,0.38888888888888884,1,1,1,0,3,0.32319201995012464,0.15951746535207656
0,0,0,0.05555555555555555,0,0,0,1,2,0.7049102179398916,0.041169720563248226
0,0,0,0.041666666666666664,0,0,0,0,2,0.030657871292333605,0.004666250880910428
0,1,0,0.8888888888888888,0,0,0,1,1,0.8529573706457068,0.7992499920482278
0,0,0,0.013888888888888888,0,0,0,0,3,0.5224610275080301,0.0060552055562243835
0,0,0,0.1388888888888889,0,0,0,1,2,0.8816676082831443,0.11927689604711832
0,0,0,0.4583333333333333,0,0,0,1,1,0.5190112846848849,0.279402390479829
0,1,1,0.986111111111111,1,1,2,0,3,0.7246882793017455,0.7317198313810778
0,1,1,0.5416666666666666,0,0,1,1,3,0.05785536159600996,0.10445394172968499
1,0,0,0.013888888888888888,0,0,0,1,2,0.5116414930241922,0.005928722901233771
0,0,0,0.4583333333333333,0,0,0,1,2,0.7628411724129214,0.35204994765359937
0,0,0,0.05555555555555555,1,1,0,1,0,0.7581047381546135,0.04295351318574319
1,0,0,0.3472222222222222,0,0,0,0,3,0.8733167082294264,0.30743217636186604
0,0,0,1.0,1,1,2,1,1,0.42693266832917703,0.5097515611243595
0,1,0,0.19444444444444442,0,0,0,0,2,0.2788029925187033,0.07566278547731634
0,1,1,0.9305555555555555,0,0,2,0,0,0.06234413965087279,0.18676353120208036
0,1,0,1.0,0,0,2,0,0,0.00997506234413964,0.17230381724787333
0,0,0,0.9166666666666666,0,0,1,0,0,0.07032418952618452,0.19594078513914562
0,1,1,0.8472222222222222,1,0,1,1,0,0.3122194513715711,0.3431325104512248
0,0,0,0.013888888888888888,0,0,0,1,1,0.6709702396768102,0.0077913097734373
0,1,1,0.8194444444444444,0,1,1,0,1,0.5820448877805486,0.5274355580691619
0,1,0,0.986111111111111,1,1,2,0,0,0.7197007481296758,0.7445761496347174
0,1,1,0.9305555555555555,0,0,0,1,0,0.7097256857855361,0.7409728822058063
0,1,0,0.8333333333333333,0,0,0,1,2,0.8119700748129675,0.69580376768837
0,0,0,0.2222222222222222,0,0,0,0,2,0.6547259184897953,0.16366241314403157
0,0,0,0.1388888888888889,0,0,0,1,2,0.27082294264339146,0.04474931637037858
0,0,0,0.06944444444444445,0,0,0,0,2,0.5101086864046185,0.03838855829029624
0,1,1,0.40277777777777773,0,0,2,0,3,0.01795511221945137,0.06296389152882323
0,0,0,0.013888888888888888,0,0,0,0,1,0.01895261845386534,0.00016908536478709834
0,0,0,0.125,0,0,0,0,1,0.7110799799528957,0.09847449103419996
0,1,0,0.3333333333333333,0,0,1,0,3,0.017456359102244384,0.05107544122534415
0,1,1,0.3472222222222222,0,0,0,1,1,0.7080417474238445,0.2579969777824815
0,0,0,0.06944444444444445,0,0,0,1,2,0.7581122156332067,0.05589118618173134
0,1,0,0.9166666666666666,1,1,2,0,3,0.7800498753117207,0.7469375142119166
0,1,0,0.9722222222222222,1,1,2,1,1,0.20698254364089774,0.31180507372704963
0,1,0,1.0,0,0,2,0,1,0.012967581047381549,0.1636104972858884
1,0,0,0.013888888888888888,0,0,0,1,2,0.6643391521197006,0.007713790952183825
0,0,0,0.1388888888888889,0,0,0,0,2,0.22265250926356855,0.04881706331235645
0,1,1,0.375,0,1,0,0,0,0.5306733167082294,0.22602048848178835
0,0,0,0.027777777777777776,0,0,0,1,1,0.25096061153682775,0.0070965856262538134
0,0,0,0.1388888888888889,0,0,0,1,1,0.5361596009975063,0.09041985645235584
0,0,0,0.25,0,1,0,1,0,0.57356608478803,0.15791406965150925
0,0,0,0.5,0,0,1,0,3,0.011471321695760595,0.07018791797610649
0,0,0,0.1111111111111111,0,0,0,0,2,0.8175934343822895,0.09347132179452212
0,0,0,0.7916666666666666,0,0,2,0,1,0.003990024937655878,0.12541469643346492
0,0,0,0.013888888888888888,0,0,0,1,3,0.6627361415557955,0.007695051418389318
0,1,1,0.7638888888888888,0,0,1,0,3,0.01097256857855361,0.11748517587793203
1,0,0,0.05555555555555555,0,0,0,1,1,0.8119700748129675,0.04944289287567562
0,0,0,0.013888888888888888,0,0,0,0,2,0.27113028191667476,0.003117095785360315
0,0,1,0.5416666666666666,0,1,2,0,3,0.8194513715710723,0.4520409769635767
0,0,0,0.027777777777777776,0,0,0,0,2,0.26226549179130876,0.009107323988300706
0,0,1,0.3194444444444444,0,0,1,0,3,0.013965087281795519,0.05207829235442625
0,0,0,0.1111111111111111,0,0,0,0,1,0.8268911757649064,0.08881380155738643
0,0,0,0.027777777777777776,0,0,0,1,1,0.6762166119767552,0.019032191765534136
1,1,0,0.013888888888888888,0,0,0,1,2,0.5591022443890274,0.00648354916011218
1,1,0,0.3194444444444444,0,0,1,1,2,0.023441396508728174,0.054381351633422934
1,0,0,0.06944444444444445,0,0,0,1,2,0.5436409594675657,0.03672352147906628
0,0,0,0.4444444444444444,0,0,0,0,0,0.01496259351620946,0.0679489945251325
0,0,0,0.18055555555555555,0,0,0,1,2,0.7045809444213886,0.13037824432607178
0,0,0,0.05555555555555555,0,0,0,1,2,0.7053176962694072,0.039917405736640175
0,0,0,0.1388888888888889,0,0,0,1,3,0.01496259351620946,0.021059873710724097
0,0,0,0.041666666666666664,1,0,0,1,3,0.1700748129675811,0.010261732483630787
0,0,0,0.18055555555555555,0,0,0,0,2,0.10723192019950123,0.039449364763776085
0,0,0,0.013888888888888888,0,0,0,0,3,0.006982543640897759,2.9152649101223897e-05
0,0,0,0.125,0,0,0,1,1,0.26570839971568666,0.046093814804360256
0,1,1,0.9722222222222222,1,1,2,1,0,0.6069825436408978,0.6661963372611671
0,0,0,0.05555555555555555,0,0,0,0,3,0.016458852867830442,0.007515552938295504
0,0,0,0.027777777777777776,0,0,0,1,0,0.69268292183299,0.01896991337399371
0,0,0,0.3472222222222222,0,0,0,1,2,0.8159271078665224,0.27608385093895604
0,1,1,0.20833333333333331,0,0,1,0,3,0.012468827930174564,0.03659240515185615
0,0,1,0.05555555555555555,0,0,0,0,0,0.796136789661382,0.04396985226485183
0,1,0,0.6944444444444444,1,1,1,1,0,0.2598503740648379,0.2529983499600609
0,1,0,0.8888888888888888,1,1,2,1,3,0.6274314214463841,0.5959326223973974
0,1,0,0.06944444444444445,0,0,0,1,2,0.7586034912718205,0.055885628327046084
0,1,1,0.9583333333333333,0,0,2,0,0,0.01795511221945137,0.16253184926914313
0,1,1,0.0,0,0,2,0,3,0.015960099750623458,0.2640589164358981
0,1,1,0.5416666666666666,1,0,0,0,1,0.3256857855361596,0.23871938243028146
0,0,0,0.1111111111111111,1,0,0,0,2,0.6638403990024937,0.07574441289479976
0,1,0,0.625,0,0,0,0,0,0.6284289276807979,0.4381060106931917
0,0,0,0.013888888888888888,0,0,0,0,2,0.6116744903353575,0.007098129875765356
0,1,1,0.7222222222222222,0,0,2,1,0,0.0663341645885287,0.145926500341086
0,0,0,0.29166666666666663,0,0,0,1,1,0.8827465635582943,0.2680003031875507
0,1,1,0.041666666666666664,0,1,0,1,3,0.1256857855361596,0.008885727446053024
1,0,0,0.013888888888888888,0,0,0,1,2,0.5169552017546826,0.0059908412843382546
0,1,1,0.3611111111111111,0,0,2,1,1,0.007481296758104716,0.05794380535359249
0,1,1,1.0,1,1,2,1,0,0.6563591022443891,0.6958970561654939
0,1,1,0.8472222222222222,1,1,2,0,1,0.9645885286783042,0.815026441452735
0,1,0,0.027777777777777776,0,0,0,0,0,0.6114713216957606,0.017042638664575453
0,1,0,0.9166666666666666,0,1,0,0,2,0.4533665835411472,0.4950994396860844
0,1,1,0.19444444444444442,0,0,2,0,3,0.003990024937655878,0.027601728169038726
0,0,0,0.25,0,0,0,1,1,0.7211970074812968,0.18405816536548678
0,0,1,0.05555555555555555,0,0,0,0,2,0.3142654482585519,0.023663894524445853
0,0,0,0.2361111111111111,0,1,0,0,3,0.33017456359102243,0.10280973232037596
0,1,0,0.09722222222222221,0,0,0,1,2,0.6768079800498752,0.06626397140708178
0,0,0,0.16666666666666666,0,0,0,1,2,0.6623996560648411,0.10888594364676808
0,0,0,0.9305555555555555,0,0,2,0,0,0.015461346633416445,0.15076584009188918
1,0,0,0.3055555555555555,0,0,0,1,0,0.5586034912718205,0.19517698573269354
1,0,0,0.1388888888888889,0,0,0,1,1,0.6603491271820447,0.09873419197602487
0,1,0,1.0,1,1,2,1,0,0.6079800498753116,0.6686918040242318
1,1,0,0.20833333333333331,0,1,0,1,2,0.6448877805486284,0.1445330037140475
0,0,0,1.0,0,0,2,0,1,0.018453865336658354,0.1805190337645982
0,1,1,0.013888888888888888,1,0,0,1,2,0.8384039900249378,0.00974864585944925
0,1,1,0.3194444444444444,0,0,1,0,3,0.05935162094763094,0.06059669642180386
0,0,0,0.125,0,0,0,1,1,0.2661143061113461,0.04477989690407532
0,0,0,0.013888888888888888,0,0,0,1,2,0.6238154413304513,0.00724006017029552
0,0,0,0.5833333333333333,0,0,0,1,2,0.8139908418870416,0.5057655709435763
0,0,0,0.736111111111111,0,0,1,1,3,0.8169576059850374,0.6042702800403474
0,0,0,0.08333333333333333,0,0,0,0,2,0.6955064668022772,0.06514029032813344
0,0,0,0.013888888888888888,0,0,0,1,1,0.366060865177614,0.004226854456455365
0,0,0,0.7916666666666666,0,0,2,0,0,0.022443890274314204,0.1290587775711179
0,0,0,0.013888888888888888,0,0,0,0,2,0.3603981371282951,0.004160655963420608
1,0,0,0.013888888888888888,0,0,0,1,2,0.5641412115563285,0.0065424557560182055
0,0,0,0.05555555555555555,0,0,0,0,2,0.597571929951239,0.03235102701789216
0,0,0,0.1111111111111111,0,0,0,1,2,0.11223390382402193,0.02380484187248074
0,0,0,0.013888888888888888,0,0,0,1,2,0.3645086269875794,0.0042087084624898505
0,0,0,0.3472222222222222,0,0,0,1,2,0.7989830060914214,0.2910204499314664
0,1,0,0.9722222222222222,0,1,2,1,2,0.9187032418952619,0.9017730641183366
0,0,0,0.19444444444444442,0,0,1,1,3,0.3576059850374064,0.08796520339803279
0,1,0,0.9722222222222222,1,1,2,0,1,0.4643391521197007,0.5252607704462106
0,0,0,0.027777777777777776,0,0,0,1,2,0.5778671635308061,0.016825061077345816
0,0,0,0.013888888888888888,0,0,0,1,2,0.6066494142165444,0.007039385669165078
1,1,0,0.611111111111111,0,0,2,1,1,0.009476309226932683,0.09660021806181529
0,0,0,0.9583333333333333,1,1,2,1,0,0.41546134663341644,0.484849368262094
0,1,1,0.3194444444444444,0,1,0,1,1,0.5097256857855361,0.1904542565782953
0,0,0,0.20833333333333331,0,0,0,0,1,0.7351915440630727,0.16670195352264164
0,0,0,0.06944444444444445,0,0,0,1,3,0.7531172069825436,0.054573759117491016
0,0,0,0.013888888888888888,0,0,0,0,0,0.015855993148377545,0.0001328851575846269
1,0,0,0.1111111111111111,0,0,0,0,2,0.827431421446384,0.08881646075178852
0,0,0,0.9027777777777777,1,1,1,1,2,0.7127182044887779,0.6793500125356392
0,0,0,0.1388888888888889,0,0,0,1,1,0.015960099750623458,0.020960754703779935
0,0,0,0.027777777777777776,0,0,0,0,0,0.0034912718204488935,0.00399974345668791
0,1,1,0.16666666666666666,0,0,0,1,2,0.6593516209476309,0.10472214610141624
0,0,0,0.3472222222222222,0,0,0,1,2,0.6882652856029581,0.24527447630233395
0,0,0,0.041666666666666664,0,0,0,1,3,0.21695760598503738,0.013048725737707786
0,0,0,0.013888888888888888,0,0,0,0,2,0.1641414891543494,0.0018663740853616996
1,0,0,0.4444444444444444,0,0,1,0,1,0.013965087281795519,0.06633393776492472
1,1,0,0.3472222222222222,0,0,0,1,2,0.7857555928803239,0.2907935081181584
0,0,0,0.013888888888888888,0,0,0,0,0,0.256857855361596,0.0029502480890438517
0,1,0,0.125,0,0,0,0,2,0.6994774895777613,0.09741949932940139
0,0,0,0.041666666666666664,0,0,0,1,1,0.601521641282992,0.02322594730349412
0,1,1,1.0,1,1,2,1,0,0.9446384039900249,0.9596643947035469
0,1,1,0.18055555555555555,0,0,0,1,3,0.014463840399002503,0.027187760551801346
1,1,0,0.8333333333333333,0,0,2,1,1,0.30972568578553616,0.3368530298348211
0,1,1,0.736111111111111,1,1,2,1,3,0.5117206982543641,0.43271277060946534
0,0,1,0.4444444444444444,0,0,2,0,3,0.020947630922693278,0.07905615383269878
0,1,1,1.0,1,1,2,1,1,0.6498753117206981,0.7083452373317165
0,1,0,0.041666666666666664,0,0,0,1,1,0.5660847880299251,0.023077237028528787
0,1,0,0.9305555555555555,1,0,2,0,3,0.4713216957605985,0.5018920069266696
0,1,0,0.19444444444444442,1,0,0,1,1,0.46693803497023495,0.10726257336736737
0,1,0,0.3472222222222222,0,0,1,1,0,0.025436408977556113,0.05554162706765164
1,0,0,0.125,0,0,0,1,2,0.6648379052369078,0.08485170047402209
1,1,0,0.041666666666666664,0,0,0,1,2,0.8622184036247666,0.037081315724319275
0,1,1,0.4861111111111111,0,0,2,0,3,0.011970074812967607,0.07790753945811058
0,0,0,0.16666666666666666,0,0,0,0,2,0.7529714548766029,0.1278410605122065
0,0,0,0.013888888888888888,0,0,0,0,3,0.27633016721461795,0.0031778835483747925
0,1,0,0.4583333333333333,0,0,0,1,1,0.6599646272213755,0.3321675132705985
0,1,0,0.3472222222222222,0,0,0,0,1,0.37057356608478803,0.16167476138556713
0,0,0,0.06944444444444445,0,0,0,1,1,0.6459899536103966,0.05226526675113925
0,0,0,0.041666666666666664,0,0,0,1,1,0.559662249792684,0.024602363611616246
0,0,0,1.0,1,1,2,1,1,0.9411471321695761,0.9531458623645133
0,0,0,0.3472222222222222,0,0,0,0,3,0.5241895261845386,0.20389362781395948
1,1,0,0.986111111111111,1,1,2,1,0,0.9640897755610973,0.9326223973972517
0,0,0,0.41666666666666663,1,1,0,0,0,0.8778054862842894,0.37234346485065106
0,0,0,0.2361111111111111,0,0,1,1,0,0.012468827930174564,0.038796345423908675
0,1,1,1.0,1,1,2,1,0,0.4713216957605985,0.541732017188402
1,1,0,0.1111111111111111,0,0,0,1,1,0.6209476309226933,0.07165138096098793
0,0,0,0.05555555555555555,0,0,0,1,2,0.6531600361069407,0.03740781107783223
0,1,1,0.3472222222222222,0,0,0,0,2,0.41845386533665835,0.16159896449790395
0,1,1,0.20833333333333331,0,0,1,1,3,0.01097256857855361,0.02575928074584138
0,1,1,0.5555555555555556,0,0,2,0,1,0.06832917705735658,0.11521709977785682
0,1,1,0.013888888888888888,0,0,0,1,3,0.6149625935162095,0.007136568499979594
0,0,0,0.2222222222222222,0,0,0,1,2,0.7169213193630393,0.17716377611494555
0,0,0,0.8055555555555555,1,0,0,1,0,0.6124688279301744,0.5256805685932683
0,0,0,0.6666666666666666,1,1,2,1,1,0.8389027431421447,0.5696894076764757
1,0,0,0.013888888888888888,0,0,0,1,2,0.5108155484586923,0.005919067433923642
0,1,0,0.1111111111111111,1,0,0,1,2,0.5596009975062344,0.06892269300511338
0,1,1,0.3472222222222222,0,0,0,1,2,0.7052369077306733,0.27398242678312185
0,0,0,0.013888888888888888,0,0,0,1,2,0.6705952217934541,0.007786925734768474
1,1,0,0.7638888888888888,0,0,0,1,2,0.5546134663341646,0.47035467112896556
1,0,0,0.013888888888888888,0,0,0,1,0,0.5097256857855361,0.0059063267079079475
0,0,0,0.9166666666666666,0,0,0,1,1,0.8508564322918579,0.8011091088262795
0,1,1,0.986111111111111,1,0,2,1,0,0.9037406483790524,0.8912489577927948
0,1,1,0.5694444444444444,1,0,0,1,0,0.7571072319201995,0.4518369084198682
0,0,0,0.09722222222222221,0,0,0,1,1,0.5760444626199421,0.05935165938532169
0,1,0,0.8333333333333333,0,0,2,0,3,0.015461346633416445,0.1445155121245868
0,1,1,0.4861111111111111,1,1,2,1,1,0.2788029925187033,0.19161453201252399
0,0,0,0.15277777777777776,0,0,0,0,1,0.3524868159628302,0.06870895035707442
0,1,1,0.9166666666666666,0,0,2,1,1,0.06882793017456362,0.19281562115549442
0,0,0,0.4305555555555555,0,0,1,1,2,0.8483790523690773,0.35538245360355897
0,0,0,0.041666666666666664,0,0,0,1,2,0.2773201109622834,0.014485855476014805
0,0,0,0.3472222222222222,0,0,1,0,1,0.01496259351620946,0.057366582901388255
0,0,0,0.8472222222222222,1,1,2,0,2,0.7107231920199502,0.6168525633924355
0,0,1,0.013888888888888888,0,0,0,0,2,0.1284130258285619,0.0014487007643023864
0,0,0,0.16666666666666666,0,0,1,0,3,0.7690773067331671,0.12784019683868675
0,0,0,0.06944444444444445,0,0,0,1,2,0.7272698561097508,0.05026622275982247
0,1,1,0.7638888888888888,0,0,2,0,3,0.025935162094763098,0.13893569508661252
1,1,0,0.9722222222222222,0,0,2,1,1,0.011471321695760595,0.16829241273154494
0,1,1,0.4305555555555555,0,0,0,0,0,0.4119700748129676,0.21067453399490416
0,0,0,0.8055555555555555,0,0,2,0,1,0.01895261845386534,0.12974678008990678
0,0,0,0.05555555555555555,0,0,0,0,2,0.6106661358850916,0.033136778585063274
0,1,0,0.6527777777777778,0,0,1,0,0,0.01496259351620946,0.10775985213776378
0,0,0,0.75,0,0,2,0,3,0.016957605985037427,0.12367719854703199
0,1,0,0.6805555555555555,1,1,2,0,1,0.8802992518703243,0.6011859297654379
1,1,0,0.9027777777777777,0,0,1,1,2,0.8763092269326684,0.8117205310446562
0,0,0,0.1111111111111111,0,0,0,0,1,0.10700591749215804,0.023675901270142984
0,0,0,0.013888888888888888,0,0,0,0,2,0.2663715838390167,0.003061465594610425
1,0,0,0.986111111111111,1,1,2,0,3,0.7127182044887779,0.7316848482021563
0,1,0,0.08333333333333333,0,0,0,1,2,0.5695760598503741,0.04887733148311187
0,1,0,0.8472222222222222,1,1,0,0,0,0.8079800498753118,0.6908944615797239
0,1,1,0.9583333333333333,0,0,2,1,1,0.6064837905236908,0.6299071196599636
0,1,1,0.013888888888888888,0,0,0,1,3,0.5149660425635456,0.005967587591116074
0,0,0,0.013888888888888888,0,0,0,1,3,0.3133236585488682,0.0036103453154053135
0,1,0,0.3611111111111111,1,1,1,1,1,0.715211970074813,0.2674697249739084
0,0,0,0.18055555555555555,1,0,0,1,2,0.8174563591022443,0.15625819918255973
0,0,0,0.38888888888888884,0,0,0,1,2,0.8247460838196667,0.3458336392061207
0,1,1,0.9722222222222222,1,1,1,0,0,0.5980049875311719,0.6328573677490075
0,1,1,0.861111111111111,1,1,1,1,0,0.5221945137157107,0.4949653375002187
0,1,1,0.875,0,0,2,0,1,0.06234413965087279,0.1814052742972754
0,1,0,0.5138888888888888,0,1,1,0,3,0.5356608478802991,0.3077994997405415
0,0,0,0.1388888888888889,0,0,0,0,2,0.015960099750623458,0.019421494831235318
0,0,0,0.2361111111111111,1,1,0,1,0,0.8802992518703243,0.1927864685063932
0,0,0,0.3055555555555555,0,0,0,1,2,0.647749532469202,0.21435256723811708
0,0,0,0.013888888888888888,0,0,0,1,0,0.25386533665835415,0.002915264910122383
0,1,1,0.4861111111111111,0,0,2,0,1,0.012967581047381549,0.08297426987190326
0,1,1,0.986111111111111,0,1,2,1,2,0.6623441396508727,0.7152369235792457
0,1,1,0.6944444444444444,1,0,0,1,1,0.20997506234413965,0.2335127193008029
0,0,0,0.06944444444444445,0,0,0,1,2,0.6144638403990026,0.04590376127478704
0,1,0,0.25,0,0,2,0,3,0.016957605985037427,0.04100611622578144
0,1,0,0.15277777777777776,0,0,0,0,0,0.6138096821482448,0.0990012680493236
1,0,0,0.18055555555555555,1,0,0,1,2,0.8219451371571072,0.15034021141501128
0,1,0,0.29166666666666663,0,1,0,1,2,0.8748129675810474,0.2601699016389619
0,0,0,0.09722222222222221,0,0,0,1,2,0.7354701927041352,0.07621495927367214
1,0,0,0.09722222222222221,1,0,0,0,0,0.5790523690773068,0.05652698660727301
0,1,0,0.7638888888888888,1,0,0,1,0,0.7122194513715709,0.5761438041874867
1,0,0,0.4444444444444444,0,0,0,0,0,0.8625689332047579,0.40750764919668786
0,0,0,0.013888888888888888,0,0,0,0,3,0.01676927315934096,0.00014356159479262916
0,0,0,0.013888888888888888,0,0,0,1,1,0.6098971609601473,0.0070773525180606225
0,1,1,0.8472222222222222,1,0,0,0,2,0.41296758104738146,0.42243937706619406
1,0,0,0.013888888888888888,0,0,0,0,2,0.5078424759642604,0.005884311585311391
0,1,1,0.0,0,0,2,0,3,0.07331670822942643,0.2640589164358981
0,1,0,0.5972222222222222,1,1,0,0,0,0.15561097256857853,0.17334165155587689
0,0,0,0.027777777777777776,0,0,0,0,1,0.2947246693989127,0.008369452529688367
0,0,0,0.013888888888888888,0,0,0,1,3,0.3625935162094763,0.004186320410935742
0,0,0,0.20833333333333331,0,0,0,0,2,0.6702289540008102,0.14565214657060238
0,1,1,0.2361111111111111,0,1,1,1,3,0.43441396508728186,0.12265685582848916
0,1,1,0.3194444444444444,1,1,1,1,3,0.39251870324189525,0.1473957938557877
0,1,0,0.986111111111111,0,0,2,1,1,0.05835411471321697,0.19988222329763108
0,0,1,0.375,0,0,1,0,0,0.2557214312100478,0.12198256886655419
0,1,0,0.41666666666666663,0,0,0,0,1,0.7072404495640945,0.30626191435977007
0,0,0,0.16666666666666666,0,0,1,0,1,0.0653366583541147,0.030499501489700372
1,0,0,0.027777777777777776,0,0,0,0,2,0.05935162094763094,0.002682043717312593
0,0,0,0.013888888888888888,0,0,0,1,0,0.2663341645885287,0.003061028155628502
1,1,0,0.013888888888888888,0,0,0,1,2,0.7650872817955112,0.008891557975873267
0,0,0,0.4305555555555555,0,0,0,0,1,0.7576425891060254,0.3499007176196518
0,0,0,0.041666666666666664,0,0,0,0,1,0.36213900175323327,0.017558174392135972
0,0,0,0.05555555555555555,0,0,0,1,2,0.7219586826540427,0.03783121473681451
0,0,0,0.027777777777777776,0,0,0,1,2,0.6164588528678305,0.01892006926669427
0,0,0,0.013888888888888888,0,0,0,1,2,0.517206982543641,0.00599378465521162
0,0,0,0.7916666666666666,1,1,2,1,1,0.5576059850374064,0.48364244858930344
0,0,0,0.013888888888888888,0,0,0,0,1,0.11423142910266137,0.0012829148879712443
0,0,0,0.29166666666666663,0,0,1,1,3,0.019451371571072323,0.047093189358116974
0,0,0,0.027777777777777776,0,0,0,0,3,0.014463840399002503,0.0038189970322603218
0,1,1,0.4305555555555555,0,0,0,1,3,0.011471321695760595,0.0746424427587735
0,0,0,0.06944444444444445,0,1,0,1,3,0.5710723192019951,0.04438199299170316
1,1,0,1.0,0,1,2,0,1,0.9107231920199501,0.9188448554320132
1,0,0,0.013888888888888888,0,0,0,1,2,0.18050405015239795,0.002057655897030266
0,0,0,0.027777777777777776,0,0,0,1,2,0.2678304239401496,0.007772096250386273
1,0,0,0.3055555555555555,0,0,1,1,3,0.016458852867830442,0.046428508958609074
0,0,0,0.06944444444444445,0,0,0,1,2,0.5074746926827731,0.03517033250559236
0,0,0,0.027777777777777776,0,0,0,1,2,0.5239365676825771,0.013929721972060464
0,1,1,1.0,1,1,2,1,0,0.45286783042394013,0.544040906997219
0,0,0,0.05555555555555555,0,0,0,1,2,0.516708229426434,0.025549381672312566
0,0,0,0.8333333333333333,0,1,1,1,1,0.5162094763092271,0.490446676889529
0,0,0,0.013888888888888888,0,0,0,0,3,0.01104238710509145,7.661308106015566e-05
0,1,0,0.9722222222222222,0,0,2,0,0,0.013965087281795519,0.1607826903230697
0,0,0,0.16666666666666666,0,0,0,1,0,0.7120576787735295,0.12051730482327262
0,0,0,0.5277777777777778,1,0,0,1,1,0.6415364519820135,0.3748812710027085
0,0,0,0.18055555555555555,0,0,0,0,2,0.6946988380896135,0.14036899312476922
0,0,0,0.125,0,0,0,0,0,0.7213705647609705,0.09861884997938847
0,0,0,0.1111111111111111,0,0,0,1,2,0.8344318297725335,0.09391416190263052
0,0,0,0.027777777777777776,0,0,0,0,2,0.2621214535094721,0.007270132805586336
0,0,0,0.875,0,1,1,1,1,0.714713216957606,0.6761257295450439
0,0,0,0.3611111111111111,0,0,0,1,1,0.3625935162094763,0.16186133833981498
0,1,1,0.986111111111111,0,0,2,0,1,0.01496259351620946,0.16074187661432796
0,0,0,0.013888888888888888,0,0,0,1,3,0.3197007481296758,0.003684894846394693
0,1,0,0.1111111111111111,0,0,0,1,1,0.6663341645885288,0.07096337844219905
0,0,0,0.06944444444444445,0,0,0,1,2,0.6286601263243401,0.04552113681690241
0,0,0,0.41666666666666663,0,0,0,1,2,0.716708229426434,0.3191048970619961
0,0,0,0.013888888888888888,0,0,0,1,2,0.2563023544773202,0.0029437541657796116
0,1,1,0.861111111111111,0,0,1,0,0,0.06384039900249378,0.16994828320049446
0,0,0,0.8333333333333333,1,0,2,0,0,0.2114713216957606,0.28052428124143647
0,0,0,0.013888888888888888,0,0,0,0,2,0.6014720048833866,0.006978860654950354
0,0,0,0.986111111111111,0,0,2,0,2,0.06134663341645885,0.19827299706724352
1,1,0,0.05555555555555555,1,0,0,1,2,0.8099750623441395,0.038341564097929576
0,0,0,0.05555555555555555,0,0,0,1,2,0.6708229426433916,0.037321221379386746
0,0,0,0.06944444444444445,0,0,0,0,2,0.28314383866262804,0.023769903590678182
0,0,0,0.027777777777777776,0,0,0,1,2,0.5720085713488978,0.01987228678237437
0,0,0,0.013888888888888888,0,0,0,1,2,0.6052232538262361,0.007022713551443368
0,0,0,0.013888888888888888,0,0,0,1,3,0.05635910224438903,0.0006063751013054555
0,0,0,0.1111111111111111,0,0,0,0,0,0.7705735660847881,0.08853659532041677
0,1,1,0.7222222222222222,0,0,2,0,3,0.009476309226932683,0.11810904256869824
0,1,0,0.6388888888888888,0,0,1,1,2,0.7605985037406484,0.5006850872538788
0,0,0,0.013888888888888888,0,0,0,0,3,0.5206982543640897,0.006034598363953331
0,1,1,0.8888888888888888,0,1,2,1,2,0.3610972568578554,0.3970182670499269
0,1,0,0.8194444444444444,0,0,2,0,0,0.0,0.12115840966468623
0,0,0,0.013888888888888888,0,0,0,1,2,0.5141392130293136,0.005957921778333599
